x[0] 		x[1] 		x[2] 		Norma 
0.100000 	0.100000 	-0.100000 	0.000000
-0.482667 	0.688889 	-4.411111 	4.487253
0.080649 	0.433306 	-2.362363 	3.793471
0.168102 	0.369659 	-1.500921 	1.832306
0.199316 	0.398794 	-1.234301 	0.833911
0.208888 	0.419922 	-1.188387 	0.300049
0.213622 	0.421530 	-1.186147 	0.044333
0.214002 	0.421535 	-1.186141 	0.012293
0.214003 	0.421535 	-1.186141 	0.000741
0.214003 	0.421535 	-1.186141 	0.000002
